Date,Price,Open,High,Low,Vol.,Change %
27-Jun-19,"11,287.80","13,062.40","13,422.00","10,493.50",1.59M,-13.59%
26-Jun-19,"13,063.80","11,811.60","13,929.80","11,747.30",1.48M,10.62%
25-Jun-19,"11,809.90","11,046.60","11,833.90","11,033.70",781.09K,6.91%
24-Jun-19,"11,046.40","10,897.30","11,114.40","10,622.60",566.96K,1.37%
23-Jun-19,"10,897.10","10,721.50","11,361.30","10,557.80",683.79K,1.64%
22-Jun-19,"10,721.70","10,178.10","11,160.50","10,031.30",1.09M,5.33%
21-Jun-19,"10,179.30","9,517.70","10,184.30","9,517.40",769.12K,6.96%
20-Jun-19,"9,517.00","9,255.00","9,583.90","9,188.40",693.62K,2.83%
19-Jun-19,"9,255.40","9,080.70","9,295.10","9,044.00",587.57K,1.93%
18-Jun-19,"9,080.60","9,318.90","9,336.10","8,962.70",723.17K,-2.56%
17-Jun-19,"9,318.80","8,961.00","9,438.10","8,959.80",738.80K,3.98%
16-Jun-19,"8,962.50","8,812.20","9,332.00","8,771.10",849.77K,1.70%
15-Jun-19,"8,812.50","8,655.80","8,856.70","8,582.30",608.69K,1.81%
14-Jun-19,"8,656.10","8,218.60","8,685.30","8,153.20",643.17K,5.32%
13-Jun-19,"8,219.00","8,132.40","8,306.10","8,028.60",574.21K,1.06%
12-Jun-19,"8,133.10","7,888.00","8,198.10","7,805.80",607.89K,3.11%
11-Jun-19,"7,888.00","7,987.80","8,010.40","7,714.50",579.00K,-1.25%
10-Jun-19,"7,987.80","7,635.00","8,012.80","7,523.60",641.38K,4.62%
9-Jun-19,"7,635.00","7,901.60","7,937.50","7,516.90",554.48K,-3.37%
8-Jun-19,"7,901.40","7,985.30","8,044.40","7,770.50",485.81K,-1.05%
7-Jun-19,"7,985.20","7,785.80","8,099.40","7,749.40",588.87K,2.57%
6-Jun-19,"7,784.90","7,779.60","7,861.40","7,480.40",651.82K,0.08%
5-Jun-19,"7,779.10","7,685.60","7,885.00","7,590.40",762.94K,1.22%
4-Jun-19,"7,685.50","8,118.10","8,118.10","7,494.00",966.95K,-5.41%
3-Jun-19,"8,124.80","8,728.60","8,734.90","8,102.70",739.45K,-6.92%
2-Jun-19,"8,728.60","8,545.80","8,807.70","8,534.80",614.54K,2.14%
1-Jun-19,"8,545.70","8,556.90","8,615.80","8,454.00",686.75K,-0.15%
31-May-19,"8,558.30","8,271.40","8,578.80","8,135.00",858.41K,3.46%
30-May-19,"8,271.90","8,647.80","9,045.90","8,054.70",1.04M,-4.35%
29-May-19,"8,647.80","8,715.60","8,747.20","8,435.30",15.43M,-0.79%
28-May-19,"8,716.30","8,759.40","8,794.10","8,568.80",763.20K,-0.50%
27-May-19,"8,760.10","8,628.90","8,902.80","8,607.30",907.96K,1.51%
26-May-19,"8,630.20","8,029.60","8,718.60","7,866.50",872.12K,7.51%
25-May-19,"8,027.40","7,971.40","8,090.10","7,919.10",691.27K,0.72%
24-May-19,"7,970.10","7,852.80","8,124.10","7,775.40",868.47K,1.50%
23-May-19,"7,852.10","7,637.20","7,939.10","7,486.80",815.14K,2.83%
22-May-19,"7,635.70","7,928.70","7,999.00","7,545.90",821.40K,-3.72%
21-May-19,"7,930.30","7,965.00","8,056.80","7,813.20",804.88K,-0.44%
20-May-19,"7,965.30","8,156.40","8,156.40","7,604.00",958.81K,-2.35%
19-May-19,"8,157.20","7,261.90","8,253.40","7,252.30",1.08M,12.32%
18-May-19,"7,262.60","7,359.90","7,458.50","7,189.40",865.53K,-1.32%
17-May-19,"7,359.50","7,871.90","7,924.00","6,998.60",1.43M,-6.51%
16-May-19,"7,871.80","8,164.80","8,293.30","7,720.40",1.18M,-3.59%
15-May-19,"8,164.60","7,994.80","8,225.30","7,856.50",1.13M,2.13%
14-May-19,"7,994.60","7,806.40","8,323.90","7,674.00",1.33M,2.42%
13-May-19,"7,806.00","6,984.70","8,058.30","6,893.10",1.20M,11.76%
12-May-19,"6,984.80","7,190.00","7,518.90","6,802.60",1.35M,-2.86%
11-May-19,"7,190.30","6,386.60","7,373.80","6,386.50",1.31M,12.59%
10-May-19,"6,386.00","6,194.30","6,466.60","6,157.80",907.94K,3.14%
9-May-19,"6,191.50","5,990.50","6,206.00","5,990.00",799.96K,3.36%
8-May-19,"5,990.30","5,849.40","6,011.30","5,799.10",757.13K,2.41%
7-May-19,"5,849.50","5,745.50","6,019.80","5,745.50",955.88K,1.82%
6-May-19,"5,745.10","5,775.10","5,801.40","5,630.50",755.39K,-0.52%
5-May-19,"5,774.90","5,830.80","5,838.20","5,708.20",709.02K,-0.96%
4-May-19,"5,830.90","5,768.00","5,899.20","5,605.00",920.61K,1.11%
3-May-19,"5,766.80","5,493.60","5,844.20","5,478.70",1.04M,4.97%
2-May-19,"5,493.80","5,384.60","5,530.80","5,370.00",722.23K,2.04%
1-May-19,"5,384.20","5,321.10","5,396.30","5,319.50",623.64K,1.19%
30-Apr-19,"5,320.80","5,235.40","5,336.60","5,195.90",697.42K,1.64%
29-Apr-19,"5,235.00","5,302.40","5,322.90","5,188.90",775.82K,-1.27%
28-Apr-19,"5,302.30","5,265.70","5,332.50","5,234.40",681.41K,0.69%
27-Apr-19,"5,265.90","5,298.20","5,318.10","5,225.40",833.13K,-0.61%
26-Apr-19,"5,298.30","5,209.20","5,469.30","5,159.30",1.03M,1.71%
25-Apr-19,"5,209.10","5,415.60","5,528.20","5,137.40",955.36K,-3.81%
24-Apr-19,"5,415.60","5,511.20","5,589.60","5,346.80",994.04K,-1.74%
23-Apr-19,"5,511.60","5,346.50","5,594.40","5,291.40",900.00K,3.08%
22-Apr-19,"5,346.70","5,248.20","5,370.20","5,170.20",920.77K,1.97%
21-Apr-19,"5,243.50","5,290.20","5,308.20","5,189.80",811.41K,-0.88%
20-Apr-19,"5,290.20","5,241.00","5,327.00","5,240.20",782.32K,0.94%
19-Apr-19,"5,241.00","5,264.80","5,282.40","5,192.10",787.09K,-0.45%
18-Apr-19,"5,264.70","5,208.30","5,293.10","5,205.00",727.97K,1.08%
17-Apr-19,"5,208.30","5,182.10","5,230.90","5,165.50",806.52K,0.53%
16-Apr-19,"5,180.90","5,031.40","5,198.40","5,014.40",631.05K,2.95%
15-Apr-19,"5,032.30","5,135.10","5,168.00","4,964.20",688.20K,-2.00%
14-Apr-19,"5,134.80","5,052.00","5,153.50","5,010.70",566.38K,1.64%
13-Apr-19,"5,051.80","5,054.20","5,093.40","5,011.60",577.16K,-0.05%
12-Apr-19,"5,054.20","5,022.70","5,080.50","4,889.20",779.14K,0.63%
11-Apr-19,"5,022.60","5,307.70","5,337.00","4,948.00",943.49K,-5.37%
10-Apr-19,"5,307.80","5,158.40","5,404.10","5,142.90",837.51K,2.89%
9-Apr-19,"5,158.40","5,245.00","5,245.90","5,095.20",784.62K,-1.65%
8-Apr-19,"5,245.20","5,173.50","5,300.60","5,060.50",928.23K,1.38%
7-Apr-19,"5,173.60","5,046.10","5,219.50","5,033.70",841.27K,2.53%
6-Apr-19,"5,046.20","5,010.00","5,198.40","4,947.90",952.18K,0.72%
5-Apr-19,"5,010.20","4,902.50","5,029.40","4,888.30",851.72K,2.20%
4-Apr-19,"4,902.40","4,968.70","5,042.50","4,789.20",1.05M,-1.33%
3-Apr-19,"4,968.70","4,859.30","5,278.40","4,814.00",13.83M,2.25%
2-Apr-19,"4,859.30","4,145.10","4,899.60","4,143.50",14.77M,17.23%
1-Apr-19,"4,145.10","4,102.30","4,159.10","4,076.80",3.22M,1.04%
31-Mar-19,"4,102.30","4,111.80","4,121.90","4,082.20",2.43M,-0.23%
30-Mar-19,"4,111.80","4,103.70","4,138.10","4,057.10",2.55M,0.23%
29-Mar-19,"4,102.20","4,025.70","4,123.10","4,022.60",3.30M,1.90%
28-Mar-19,"4,025.60","4,041.70","4,041.70","4,008.40",2.11M,-0.40%
27-Mar-19,"4,041.70","3,942.80","4,043.30","3,936.20",2.78M,2.51%
26-Mar-19,"3,942.80","3,937.10","3,950.70","3,899.90",2.53M,0.15%
25-Mar-19,"3,937.00","3,994.80","4,000.50","3,897.90",2.86M,-1.44%
24-Mar-19,"3,994.70","4,002.60","4,005.70","3,967.00",2.04M,-0.20%
23-Mar-19,"4,002.50","3,990.40","4,018.20","3,980.80",2.00M,0.30%
22-Mar-19,"3,990.40","3,982.20","4,005.70","3,971.80",2.83M,0.21%
21-Mar-19,"3,982.20","4,041.20","4,064.00","3,923.80",3.88M,-1.46%
20-Mar-19,"4,041.20","4,017.00","4,050.00","3,985.30",3.18M,0.60%
19-Mar-19,"4,017.00","3,990.20","4,029.90","3,972.40",2.99M,0.67%
18-Mar-19,"3,990.20","3,981.50","4,032.30","3,958.50",2.62M,0.22%
17-Mar-19,"3,981.50","4,006.40","4,009.80","3,956.30",1.87M,-0.62%
16-Mar-19,"4,006.40","3,924.40","4,050.60","3,923.70",3.46M,2.09%
15-Mar-19,"3,924.30","3,879.00","3,935.70","3,874.80",3.11M,1.17%
14-Mar-19,"3,879.00","3,865.10","3,914.70","3,828.40",2.86M,0.36%
13-Mar-19,"3,865.10","3,885.90","3,894.70","3,847.40",2.28M,-0.54%
12-Mar-19,"3,886.00","3,870.30","3,900.10","3,817.10",2.90M,0.41%
11-Mar-19,"3,870.30","3,915.20","3,935.50","3,842.40",3.19M,-1.15%
10-Mar-19,"3,915.20","3,944.40","3,944.50","3,889.20",1.89M,-0.74%
9-Mar-19,"3,944.30","3,865.60","3,964.00","3,859.70",2.48M,2.03%
8-Mar-19,"3,865.90","3,875.10","3,929.00","3,810.70",2.96M,-0.24%
7-Mar-19,"3,875.10","3,863.10","3,907.40","3,847.90",2.60M,0.32%
6-Mar-19,"3,863.00","3,857.20","3,887.30","3,816.70",2.52M,0.15%
5-Mar-19,"3,857.20","3,715.90","3,873.20","3,705.70",3.82M,3.80%
4-Mar-19,"3,715.90","3,809.70","3,828.40","3,681.80",2.85M,-2.45%
3-Mar-19,"3,809.50","3,823.20","3,836.60","3,789.70",1.51M,-0.36%
2-Mar-19,"3,823.10","3,821.90","3,843.20","3,783.60",1.61M,0.03%
1-Mar-19,"3,821.90","3,816.70","3,855.80","3,816.40",1.74M,0.14%
28-Feb-19,"3,816.60","3,814.60","3,883.70","3,783.30",2.31M,0.05%
27-Feb-19,"3,814.60","3,810.30","3,836.40","3,701.90",2.82M,0.11%
26-Feb-19,"3,810.30","3,833.50","3,845.50","3,775.00",2.09M,-0.61%
25-Feb-19,"3,833.70","3,755.70","3,870.70","3,753.80",765.87K,2.09%
24-Feb-19,"3,755.20","4,120.50","4,194.20","3,738.70",977.78K,-8.86%
23-Feb-19,"4,120.40","3,965.20","4,152.60","3,939.40",727.85K,3.91%
22-Feb-19,"3,965.20","3,937.40","3,983.10","3,931.70",649.55K,0.73%
21-Feb-19,"3,936.60","3,972.00","4,011.50","3,909.20",668.16K,-0.90%
20-Feb-19,"3,972.40","3,914.30","3,983.60","3,881.20",698.01K,1.48%
19-Feb-19,"3,914.30","3,896.40","3,993.80","3,863.70",1.44M,0.47%
18-Feb-19,"3,896.00","3,664.20","3,903.70","3,655.10",933.15K,6.33%
17-Feb-19,"3,664.20","3,616.80","3,689.90","3,607.90",580.51K,1.31%
16-Feb-19,"3,616.80","3,604.70","3,641.90","3,599.70",485.63K,0.34%
15-Feb-19,"3,604.70","3,592.60","3,648.30","3,581.40",516.21K,0.34%
14-Feb-19,"3,592.60","3,611.50","3,624.50","3,580.20",498.14K,-0.52%
13-Feb-19,"3,611.50","3,632.00","3,663.50","3,599.20",558.02K,-0.56%
12-Feb-19,"3,632.00","3,631.80","3,656.40","3,594.40",545.82K,0.01%
11-Feb-19,"3,631.80","3,678.80","3,681.10","3,623.80",517.28K,-1.28%
10-Feb-19,"3,679.00","3,661.00","3,680.60","3,617.10",501.90K,0.48%
9-Feb-19,"3,661.40","3,661.60","3,675.30","3,633.20",454.80K,-0.01%
8-Feb-19,"3,661.70","3,397.30","3,721.10","3,382.50",699.23K,7.77%
7-Feb-19,"3,397.70","3,404.90","3,421.80","3,390.30",471.36K,-0.20%
6-Feb-19,"3,404.30","3,468.50","3,478.00","3,383.90",514.21K,-1.85%
5-Feb-19,"3,468.40","3,463.00","3,485.90","3,450.30",460.95K,0.16%
4-Feb-19,"3,462.80","3,459.00","3,479.70","3,437.10",503.92K,0.11%
3-Feb-19,"3,459.10","3,502.30","3,507.80","3,431.30",451.66K,-1.24%
2-Feb-19,"3,502.50","3,467.90","3,514.50","3,447.80",443.60K,1.00%
1-Feb-19,"3,467.90","3,437.70","3,485.70","3,415.30",481.58K,0.90%
31-Jan-19,"3,437.20","3,460.00","3,484.70","3,427.00",477.07K,-0.66%
30-Jan-19,"3,460.00","3,414.60","3,479.00","3,394.20",600.25K,1.32%
29-Jan-19,"3,414.80","3,442.80","3,450.10","3,368.20",585.46K,-0.81%
28-Jan-19,"3,442.80","3,555.80","3,561.20","3,395.70",620.85K,-3.17%
27-Jan-19,"3,555.60","3,570.90","3,583.20","3,509.20",464.02K,-0.43%
26-Jan-19,"3,570.90","3,572.00","3,652.50","3,556.10",432.55K,-0.03%
25-Jan-19,"3,572.00","3,574.30","3,582.60","3,542.20",448.89K,-0.06%
24-Jan-19,"3,574.30","3,561.40","3,587.00","3,539.70",428.60K,0.36%
23-Jan-19,"3,561.50","3,580.10","3,608.30","3,532.80",445.87K,-0.52%
22-Jan-19,"3,580.10","3,536.90","3,607.90","3,465.20",447.70K,1.23%
21-Jan-19,"3,536.70","3,542.70","3,561.40","3,505.40",394.17K,-0.16%
20-Jan-19,"3,542.30","3,676.20","3,699.10","3,503.90",563.31K,-3.68%
19-Jan-19,"3,677.80","3,605.80","3,715.20","3,604.10",537.06K,2.00%
18-Jan-19,"3,605.60","3,626.30","3,627.90","3,575.70",488.16K,-0.57%
17-Jan-19,"3,626.40","3,588.10","3,636.70","3,554.80",525.10K,1.07%
16-Jan-19,"3,588.00","3,570.60","3,644.10","3,561.40",487.34K,0.47%
